id,label,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145
F11,0,0.32,0.36,0.2,0.22,0.23,0.32,0.16,0.34,0.37,0.31,0,0.11,0.23,0.23,0.38,0.16,0.29,0.34,0.27,0.19,0.38,0.09,0.32,0.21,0.17,0.26,0.35,0.27,0.5,0.11,0.28,0.2,0.32,0.27,0.43,0.18,0.18,0.28,0.35,0.43,0.21,0.27,0.32,0.22,0.38,0.14,0.46,0.08,0.26,0.31,0.3,0.35,0.19,0.3,0.46,0.15,0.09,0.32,0.25,0.28,0.34,0.26,0.24,0.07,0.25,0.65,0.25,0.46,0.17,0.26,0.28,0.18,0.4,0.3,0.3,0.55,0.2,0.2,0.42,0.28,0.33,0.17,0.25,0.3,0.35,0.06,0.34,0.32,0.31,0.35,0.21,0.2,0.17,0.54,0.38,0.44,0.38,0.46,0.25,0.25,0.28,0.29,0.22,0.27,0.1,0.23,0.24,0.28,0.2,0.17,0.23,0.08,0.18,0.15,0.22,0.18,0.22,0.22,0.19,0.21,0.24,0.11,0.25,0.24,0.26,0.2,0.37,0.1,0.18,0.15,0.17,0.21,0.18,0.21,0.3,0.18,0.2,0.34,0.33,0.24,0.15,0.18,0.16,0.17,0.42
F12,0,0.5,0.41,0.22,0.21,0.23,0.26,0.17,0.22,0.2,0.28,0.15,0,0.29,0.29,0.35,0.19,0.26,0.34,0.45,0.21,0.49,0.1,0.33,0.19,0.18,0.28,0.31,0.29,0.34,0.06,0.33,0.22,0.49,0.23,0.46,0.21,0.21,0.23,0.25,0.27,0.24,0.24,0.21,0.15,0.22,0.19,0.39,0.09,0.24,0.38,0.43,0.39,0.24,0.27,0.52,0.14,0.14,0.23,0.28,0.4,0.34,0.26,0.38,0.05,0.34,0.38,0.3,0.33,0.19,0.22,0.26,0.18,0.38,0.34,0.36,0.27,0.19,0.3,0.42,0.45,0.14,0.38,0.2,0.37,0.25,0.09,0.28,0.29,0.25,0.26,0.29,0.15,0.26,0.41,0.38,0.34,0.25,0.29,0.23,0.25,0.25,0.33,0.37,0.38,0.15,0.21,0.13,0.4,0.25,0.15,0.24,0.07,0.2,0.12,0.15,0.18,0.23,0.22,0.2,0.2,0.28,0.09,0.32,0.21,0.28,0.35,0.37,0.16,0.16,0.21,0.2,0.2,0.2,0.17,0.24,0.18,0.31,0.4,0.35,0.25,0.15,0.22,0.21,0.22,0.25
F13,0,0.29,0.26,0.25,0.43,0.21,0.28,0.26,0.27,0.29,0.21,0.28,0.26,0,0.21,0.17,0.12,0.25,0.28,0.34,0.3,0.33,0.17,0.41,0.16,0.19,0.26,0.37,0.42,0.81,0.24,0.56,0.25,0.32,0.23,0.34,0.14,0.14,0.3,0.3,0.68,0.47,0.65,0.35,0.22,0.42,0.12,0.65,0.08,0.31,0.32,0.4,0.23,0.11,0.21,0.57,0.23,0.22,0.31,0.22,0.41,0.19,0.24,0.25,0.06,0.25,0.32,0.37,0.37,0.2,0.21,0.34,0.12,0.28,0.26,0.21,0.32,0.19,0.18,0.28,0.21,0.21,0.18,0.35,0.24,0.41,0.09,0.16,0.38,0.28,0.25,0.24,0.18,0.17,0.45,0.28,0.49,0.35,0.3,0.16,0.16,0.27,0.23,0.24,0.47,0.21,0.33,0.23,0.51,0.36,0.27,0.39,0.09,0.17,0.19,0.21,0.2,0.35,0.19,0.18,0.19,0.18,0.09,0.2,0.16,0.18,0.23,0.25,0.2,0.16,0.23,0.22,0.23,0.18,0.25,0.4,0.17,0.27,0.31,0.34,0.24,0.09,0.18,0.13,0.26,0.3
F14,0,0.56,0.16,0.22,0.27,0.22,0.39,0.26,0.17,0.23,0.2,0.24,0.23,0.18,0,0.28,0.14,0.35,0.25,0.45,0.33,0.31,0.13,0.36,0.17,0.3,0.22,0.26,0.35,0.5,0.18,0.29,0.23,0.66,0.22,0.3,0.3,0.3,0.29,0.23,0.41,0.45,0.55,0.59,0.23,0.51,0.19,0.4,0.06,0.29,0.25,0.23,0.26,0.22,0.25,0.37,0.12,0.18,0.37,0.16,0.35,0.23,0.22,0.33,0.07,0.35,0.23,0.33,0.41,0.16,0.24,0.38,0.18,0.36,0.24,0.28,0.29,0.19,0.2,0.31,0.21,0.21,0.33,0.43,0.29,0.27,0.09,0.22,0.28,0.22,0.28,0.28,0.19,0.22,0.47,0.37,0.41,0.24,0.25,0.16,0.2,0.32,0.21,0.29,0.35,0.15,0.34,0.21,0.58,0.34,0.13,0.41,0.12,0.18,0.13,0.23,0.19,0.41,0.24,0.31,0.25,0.18,0.13,0.3,0.27,0.28,0.21,0.31,0.23,0.21,0.25,0.35,0.18,0.26,0.21,0.36,0.22,0.36,0.46,0.42,0.29,0.17,0.31,0.29,0.23,0.5
F15,0,0.27,0.34,0.21,0.37,0.36,0.36,0.19,0.24,0.3,0.23,0.4,0.27,0.15,0.28,0,0.09,0.36,0.29,0.29,0.3,0.57,0.22,0.39,0.17,0.32,0.29,0.32,0.52,0.49,0.18,0.32,0.22,0.3,0.2,0.41,0.24,0.24,0.35,0.31,0.48,0.2,0.21,0.38,0.25,0.5,0.16,0.42,0.13,0.23,0.35,0.45,0.28,0.19,0.29,0.51,0.22,0.18,0.39,0.21,0.3,0.22,0.2,0.23,0.04,0.33,0.26,0.39,0.36,0.18,0.18,0.43,0.13,0.22,0.24,0.24,0.23,0.14,0.16,0.26,0.16,0.2,0.23,0.45,0.37,0.49,0.14,0.24,0.32,0.25,0.31,0.22,0.17,0.13,0.34,0.31,0.54,0.36,0.38,0.18,0.19,0.24,0.22,0.39,0.44,0.15,0.32,0.34,0.52,0.37,0.19,0.29,0.12,0.2,0.2,0.25,0.24,0.26,0.23,0.22,0.24,0.25,0.12,0.28,0.25,0.22,0.31,0.3,0.41,0.23,0.23,0.36,0.26,0.2,0.38,0.26,0.3,0.32,0.54,0.38,0.43,0.19,0.28,0.22,0.24,0.41
F16,0,0.39,0.26,0.28,0.39,0.29,0.41,0.25,0.17,0.21,0.31,0.33,0.28,0.21,0.28,0.18,0,0.26,0.25,0.35,0.56,0.43,0.18,0.29,0.37,0.25,0.33,0.41,0.45,0.49,0.17,0.41,0.28,0.31,0.31,0.35,0.34,0.34,0.35,0.2,0.43,0.27,0.47,0.36,0.26,0.36,0.18,0.48,0.11,0.28,0.37,0.47,0.34,0.25,0.24,0.76,0.25,0.24,0.39,0.29,0.5,0.29,0.2,0.32,0.05,0.3,0.25,0.39,0.46,0.13,0.29,0.35,0.2,0.34,0.29,0.25,0.24,0.16,0.32,0.34,0.2,0.2,0.23,0.38,0.34,0.33,0.23,0.27,0.27,0.32,0.35,0.34,0.13,0.29,0.31,0.44,0.46,0.28,0.28,0.15,0.13,0.15,0.34,0.35,0.46,0.13,0.27,0.31,0.64,0.4,0.38,0.35,0.12,0.26,0.26,0.26,0.3,0.47,0.26,0.29,0.29,0.26,0.17,0.38,0.37,0.3,0.39,0.45,0.22,0.23,0.46,0.23,0.24,0.22,0.86,0.46,0.58,0.41,0.51,0.45,0.45,0.21,0.37,0.28,0.33,0.42
F17,0,0.4,0.4,0.24,0.3,0.31,0.31,0.27,0.18,0.18,0.32,0.26,0.17,0.18,0.3,0.31,0.11,0,0.21,0.33,0.24,0.41,0.17,0.23,0.25,0.28,0.2,0.45,0.4,0.54,0.14,0.38,0.24,0.47,0.34,0.34,0.27,0.27,0.35,0.25,0.44,0.4,0.26,0.28,0.37,0.41,0.15,0.42,0.09,0.24,0.23,0.37,0.31,0.26,0.23,0.42,0.12,0.16,0.2,0.35,0.45,0.25,0.25,0.33,0.08,0.29,0.35,0.47,0.28,0.18,0.26,0.41,0.23,0.33,0.27,0.41,0.24,0.3,0.29,0.33,0.16,0.22,0.24,0.29,0.37,0.25,0.13,0.26,0.29,0.25,0.43,0.41,0.18,0.27,0.38,0.28,0.59,0.31,0.52,0.26,0.18,0.23,0.33,0.2,0.59,0.12,0.32,0.24,0.47,0.33,0.17,0.29,0.08,0.23,0.15,0.38,0.28,0.25,0.22,0.18,0.21,0.23,0.14,0.28,0.25,0.38,0.24,0.31,0.16,0.23,0.26,0.28,0.19,0.27,0.23,0.37,0.46,0.42,0.3,0.47,0.21,0.18,0.29,0.21,0.46,0.39
F18,0,0.31,0.18,0.27,0.36,0.36,0.27,0.22,0.34,0.2,0.27,0.32,0.23,0.21,0.22,0.25,0.11,0.21,0,0.31,0.32,0.59,0.15,0.25,0.28,0.23,0.31,0.31,0.32,0.67,0.12,0.31,0.27,0.41,0.25,0.34,0.3,0.3,0.31,0.18,1,0.29,0.22,0.34,0.27,0.33,0.17,0.46,0.09,0.23,0.33,0.26,0.3,0.23,0.34,0.42,0.16,0.19,0.35,0.3,0.42,0.29,0.22,0.44,0.08,0.37,0.27,0.3,0.44,0.19,0.31,0.61,0.15,0.27,0.23,0.32,0.24,0.18,0.19,0.28,0.17,0.27,0.24,0.48,0.26,0.3,0.1,0.28,0.41,0.27,0.37,0.27,0.17,0.23,0.3,0.43,0.55,0.36,0.43,0.16,0.14,0.24,0.26,0.36,0.3,0.16,0.32,0.19,0.58,0.34,0.24,0.39,0.12,0.24,0.16,0.27,0.26,0.28,0.24,0.26,0.27,0.31,0.17,0.29,0.31,0.39,0.25,0.45,0.18,0.29,0.24,0.43,0.22,0.21,0.34,0.54,0.36,0.22,0.4,0.51,0.37,0.19,0.26,0.3,0.25,0.49
F19,0,0.68,0.26,0.25,0.33,0.62,0.35,0.26,0.51,0.23,0.25,0.28,0.34,0.28,0.44,0.28,0.17,0.37,0.35,0,0.46,0.43,0.18,0.54,0.33,0.26,0.29,0.34,0.53,0.58,0.12,0.25,0.25,0.35,0.3,0.32,0.28,0.28,0.44,0.22,0.48,0.22,0.41,0.19,0.36,0.32,0.21,0.73,0.14,0.28,0.32,0.33,0.3,0.3,0.45,0.82,0.26,0.17,0.53,0.27,0.41,0.3,0.3,0.52,0.13,0.26,0.64,0.53,0.58,0.17,0.32,0.36,0.18,0.31,0.32,0.43,0.31,0.27,0.32,0.43,0.23,0.22,0.34,0.38,0.35,0.5,0.17,0.34,0.59,0.3,0.36,0.23,0.2,0.15,0.49,0.48,0.52,0.38,0.52,0.3,0.14,0.42,0.43,0.38,0.38,0.13,0.23,0.38,0.33,0.36,0.24,0.42,0.13,0.3,0.22,0.36,0.32,0.3,0.21,0.32,0.44,0.43,0.2,0.32,0.41,0.35,0.38,0.54,0.25,0.16,0.19,0.52,0.25,0.57,0.2,0.45,0.33,0.3,0.62,0.49,0.46,0.33,0.32,0.47,0.26,0.7
F20,0,0.91,0.2,0.61,0.25,0.67,0.52,0.73,0.28,1,0.66,0.42,0.35,0.56,0.7,0.62,0.6,0.59,0.79,1,0,0.35,0.09,0.16,0.43,0.42,0.51,0.86,0.36,0.69,0.17,0.57,0.62,0.74,0.82,0.49,0.67,0.67,0.61,1,0.45,0.11,0.09,0.41,0.54,0.21,0.8,0.48,0.26,0.51,0.79,0.43,0.69,0.6,0.55,0.44,0.23,0.3,0.37,0.53,0.42,0.49,0.48,0.57,0.12,0.65,0.27,0.47,0.49,0.19,0.45,0.43,0.32,1,0.56,0.81,0.32,0.68,0.91,0.74,0.23,0.52,1,0.61,0.87,0.55,0.19,0.63,0.41,0.53,0.42,0.72,0.12,0.74,0.51,0.64,0.46,0.29,0.19,0.34,0.31,0.29,0.57,0.36,0.37,0.16,0.59,0.23,0.49,0.82,0.3,0.54,0.18,0.51,0.26,0.6,0.45,0.64,0.55,0.44,0.73,0.37,0.25,0.9,0.45,0.83,0.69,0.78,0.15,0.14,0.41,0.33,0.32,0.45,0.19,0.64,0.73,0.51,0.37,0.51,1,0.53,0.85,0.65,0.38,0.69
F21,0,0.34,0.24,0.29,0.17,0.38,0.28,0.29,0.41,0.49,0.45,0.38,0.36,0.27,0.29,0.54,0.21,0.46,0.65,0.43,0.16,0,0.09,0.45,0.24,0.2,0.27,0.59,0.34,0.17,0.12,0.37,0.29,0.47,0.55,0.37,0.3,0.3,0.44,0.17,0.67,0.18,0.22,0.2,0.25,0.31,0.17,0.95,0.25,0.24,0.57,0.36,0.31,0.34,0.27,0.52,0.22,0.17,0.34,0.24,0.37,0.34,0.33,0.32,0.1,0.23,0.42,0.28,0.32,0.23,0.26,0.43,0.26,0.31,0.48,0.31,0.62,0.3,0.34,0.47,0.26,0.19,0.27,0.3,0.48,0.43,0.17,0.49,0.37,0.47,0.24,0.3,0.18,0.19,0.62,0.54,0.34,0.35,0.46,0.26,0.11,0.22,0.32,0.31,0.21,0.17,0.26,0.15,0.2,0.37,0.24,0.17,0.06,0.24,0.17,0.26,0.21,0.23,0.19,0.33,0.2,0.28,0.14,0.37,0.36,0.32,0.25,0.24,0.1,0.16,0.25,0.32,0.16,0.3,0.14,0.37,0.22,0.37,0.5,0.28,0.35,0.24,0.35,0.32,0.2,0.47
F22,0,0.42,0.2,0.3,0.13,0.24,0.22,0.44,0.37,0.57,0.41,0.27,0.22,0.43,0.37,0.63,0.26,0.56,0.49,0.55,0.13,0.26,0,0.33,0.2,0.16,0.3,0.48,0.19,0.28,0.09,0.27,0.3,0.27,0.36,0.48,0.27,0.27,0.39,0.15,0.26,0.18,0.11,0.4,0.15,0.24,0.24,0.38,0.14,0.48,0.51,0.48,0.41,0.29,0.24,0.5,0.18,0.13,0.09,0.24,0.18,0.23,0.22,0.35,0.19,0.26,0.22,0.32,0.29,0.08,0.49,0.41,0.23,0.53,0.38,0.46,0.22,0.27,0.38,0.54,1,0.42,0.28,0.16,0.45,0.5,0.1,0.64,0.46,0.53,0.22,0.3,0.26,0.36,0.39,0.5,0.25,0.25,0.31,0.36,0.22,0.39,0.46,0.31,0.21,0.1,0.17,0.09,0.32,0.37,0.27,0.18,0.03,0.16,0.13,0.15,0.19,0.22,0.22,0.2,0.31,0.4,0.18,0.37,0.35,0.39,0.33,0.53,0.09,0.1,0.2,0.24,0.22,0.29,0.15,0.34,0.22,0.21,0.46,0.33,0.38,0.27,0.4,0.38,0.16,0.44
